ID Grupo X Y Forma_tumba Orientacion_tumba Construcciones_internas Sexo Rango_de_edad Categoria_edad Estadio_edad Datacion_propuesta Tipo_objetos Orfebreria Num_orfebreria Esmeraldas Num_esmeraldas Volantes Num_volantes Num_Herrera Num_Temprano Num_Tardio Ceramica Num_Ceramica Liticos Num_liticos Cuentas_collar Num_cuentas_collar Fauna Num_fauna2 Macrorrestos Num_macrorrestos
4B.2.2.0.1. 4 977175.1351 997509.8982 Pozo_simple NA Ninguna NA 6_meses_+/-_3_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4B.4.6.0.1. 4 977170.9889 997525.9487 Pozo_simple S Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 0 0
4B.4.6.0.2. 4 977170.8219 997526.1054 Pozo_simple S Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4B.4.6.0.3. 4 977170.7852 997525.9078 Pozo_simple S Ninguna NA Nacimiento_+/-_2_meses Perinato Perinato NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4B.4.6.0.4. 4 977170.9484 997525.7709 Pozo_simple S Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4B.5.0.1.0. 4 977170.8951 997519.0122 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4B.8.7.0.1. 4 977168.8636 997523.3581 Pozo_con_camara NA Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4C.10,46.4.0.1. 4 977197.6191 997532.3201 Pozo_con_camara S Ninguna NA NA NA NA Tardio 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0
4C.10,46.4.0.2. 4 977197.6529 997532.1359 NA NA Ninguna NA Mayor_de_18_años Adulto Adulto Tardio 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4C.11.7.0.1. 4 977194.6092 997528.5823 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4C.12.5.0.1. 4 977200.377 997521.6389 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4C.26A,26B.2.0.1. 4 977199.9493 997531.962 Pozo_simple NA Ninguna NA NA NA NA NA 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1
4C.35A,35B.0.1.0. 4 977201.6839 997526.355 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2
4C.41,42.0.2.0. 4 977203.1541 997526.4306 Doble_pozo NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4
4C.43.0.3.0. 4 977203.7554 997528.2944 Doble_pozo NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 4 0 0 0 0 0 0
4C.44.6.0.1. 4 977196.0033 997531.052 Pozo_simple NA Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4C.52.0.4.0. 4 977203.7435 997531.2662 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4C.54.1.0.1. 4 977203.0865 997532.6305 Pozo_simple N Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4C.56.2.0.1. 4 977195.2418 997534.0323 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4D.10.2.0.1. 4 977198.7304 997514.8658 NA NA Ninguna NA 10_años_+/-_30_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4D.10.2.0.2. 4 977198.913 997514.7154 NA NA Ninguna NA 6_años_+/-_24_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4D.11.0.1.0. 4 977206.6729 997513.9524 Pozo_con_camara NA Ninguna NA NA NA NA NA 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4D.12.6.0.1. 4 977205.0025 997519.2411 Pozo_con_camara NA Escalon NA NA NA NA Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
4D.13.5.0.1. 4 977207.7862 997515.313 Pozo_con_camara S Ninguna NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2
4D.15.0.2.0. 4 977207.8028 997517.237 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4D.16A.0.3.0. 4 977206.8933 997516.5043 Pozo_con_nicho NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4D.16B.0.4.0. 4 977206.4822 997515.5687 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
4D.16C.8.0.1. 4 977205.7168 997516.9929 Pozo_simple NA Ninguna NA 3_años_+/-_12_meses Subadulto Infantil_I NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0
4D.17.7.0.1. 4 977205.4304 997514.4907 Pozo_con_doble_camara NA Escalon NA 6_años_+/-_24_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
4D.7B.4.0.1. 4 977200.9217 997509.1175 Pozo_con_camara E Escalon NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2
4D.8.3.0.1. 4 977204.9484 997507.1467 Pozo_simple NA Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4D.9.1.0.1. 4 977208.5763 997520.8971 NA NA Ninguna NA 6_años_+/-_24_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4E.12.2.0.1. 4 977212.8828 997515.7281 NA N Ninguna Indeterminado 3_años_+/-_12_meses Subadulto Infantil_I NA 3 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 3 0 0
4E.4.3.0.1. 4 977208.8907 997522.3873 Pozo_con_camara S Ninguna NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0
4E.9.1.0.1. 4 977209.8045 997522.7065 Pozo_simple S Ninguna Masculino Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4F.1.3.0.1. 4 977207.9219 997525.098 Pozo_simple S Ninguna NA 6_meses_+/-_3_meses Subadulto Infantil_I NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
4F.11.0.4.0. 4 977191.8725 997540.8481 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4F.12.0.3.0. 4 977207.4891 997544.766 Pozo_con_camara NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
4F.14.0.2.0. 4 977202.1198 997543.3935 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4F.18.0.1.0. 4 977193.6635 997539.5873 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4F.19.4.0.1. 4 977197.7597 997539.6146 Pozo_con_camara E Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4F.20.2.0.1. 4 977210.0166 997527.4615 Pozo_simple E Ninguna NA 6_años_+/-_24_meses Subadulto Infantil_I NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1
4F.6.1.0.1. 4 977210.1704 997526.495 Pozo_simple N Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.10.0.1.0. 4 977183.7593 997536.5283 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.11.5.0.1. 4 977184.7722 997534.2571 Pozo_con_camara Otra Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.12.11.0.1. 4 977182.4941 997538.7363 Pozo_con_camara NA Lajas NA 18_meses_+/-_6_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.13.1.0.1. 4 977183.0512 997537.452 Pozo_con_camara NA Ninguna NA 3_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.14.14.0.1. 4 977182.746 997536.3089 Pozo_con_camara O Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.18.15.0.1. 4 977180.5468 997537.0681 Pozo_simple S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.22.8.0.1. 4 977179.8963 997536.9309 Pozo_simple S Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.25.12.0.1. 4 977177.1097 997536.9053 Pozo_con_nicho E Ninguna NA NA NA NA Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
4G.26A.16.0.1. 4 977178.0847 997535.5258 Pozo_simple Otra Escalon Masculino Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0
4G.26B.17.0.1. 4 977177.6137 997534.2881 Pozo_simple E Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.28B.10.0.1. 4 977174.4042 997530.0549 Pozo_con_camara Otra Lajas NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
4G.29A.13.0.1. 4 977177.115 997532.8047 Pozo_con_camara S Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.29B.0.2.0. 4 977175.7597 997532.9269 Pozo_simple NA Escalon NA NA NA NA NA 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.30.9.0.1. 4 977176.1962 997534.5223 Pozo_con_camara S Escalon NA 9_meses_+/-_3_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.30.9.0.2. 4 977176.2879 997534.4304 Pozo_con_camara NA Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.32.3.0.1. 4 977173.5532 997536.4276 Pozo_simple NA Ninguna NA 2_años_+/-_8_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.33.18.0.1. 4 977172.777 997534.2004 Pozo_con_camara N Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.34.7.0.1. 4 977174.4006 997531.9045 Pozo_simple E Huellas_de_poste NA 15_años_+/-_36_meses Subadulto Juvenil NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0
4G.36.0.3.0. 4 977173.8148 997530.0165 Pozo_con_camara NA Varias NA NA NA NA NA 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.38.19.0.1. 4 977171.5062 997536.1083 Pozo_simple O Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.41.4.0.1. 4 977180.2086 997531.7762 Pozo_simple S Ninguna NA 18_meses_+/-_6_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4G.5,6.6.0.1. 4 977187.6916 997537.2095 Pozo_con_camara Otra Lajas NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50.13.15.0.1. 2 977113.4782 997492.1072 Pozo_simple S Escalon NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50.16.0.1.0. 2 977110.2064 997498.9195 Pozo_con_doble_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 8
50.18.3.0.1. 2 977113.6979 997495.8559 Pozo_simple NA Escalon Masculino Mayor_de_18_años Adulto Adulto Temprano 2 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 5 0 0
50.18.3.0.2. 2 977113.779 997495.8006 Pozo_simple NA Escalon NA 9_meses_+/-_3_meses Subadulto Infantil_I Temprano 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50.19.0.2.0. 2 977110.3392 997497.8774 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50.20.5.0.1. 2 977110.9629 997497.2457 Pozo_simple O Ninguna NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
50.21.0.6.0. 2 977110.1345 997487.8564 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50.25.8.0.1. 2 977110.8462 997492.7157 Pozo_simple E Ninguna Femenino Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 0
50.26.4.0.1. 2 977111.0068 997485.4926 Pozo_simple S Ninguna NA 4_años_+/-_12_meses Subadulto Infantil_I NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
50.27.13.0.1. 2 977104.35 997498.1922 Pozo_con_camara Otra Escalon NA 4_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50.29.7.0.1. 2 977108.5243 997492.3948 Pozo_simple N Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
50.29A.9.0.1. 2 977108.6175 997492.7564 Pozo_simple S Escalon NA 15_años_+/-_36_meses Subadulto Juvenil NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50.31.2.0.1. 2 977110.8828 997489.8421 Pozo_simple S Ninguna NA Nacimiento_+/-_2_meses Perinato Perinato NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50.31.2.0.2. 2 977110.8749 997489.9315 Pozo_simple S Ninguna NA 10_años_+/-_30_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50.33,50.1.0.1. 2 977107.9224 997498.7197 Pozo_simple N Ninguna Femenino Mayor_de_18_años Adulto Adulto NA 2 0 0 0 0 0 0 0 0 0 0 0 1 4 0 0 1 7 1 6
50.38.0.4.0. 2 977108.2498 997490.5407 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 36
50.39.11.0.1. 2 977109.3313 997490.8571 Pozo_simple S Escalon NA 4_años_+/-_12_meses Subadulto Infantil_I NA 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 1 3 0 0
50.40.10.0.1. 2 977106.9392 997483.4938 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50.47.0.7.0. 2 977117.5182 997492.0447 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50.49.6.0.1. 2 977115.3885 997486.278 Pozo_simple N Ninguna NA 6_años_+/-_24_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50.6.14.0.1. 2 977112.7286 997501.1505 Pozo_simple NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
50.63.12.0.1. 2 977099.7333 997494.8629 Pozo_con_camara S Escalon NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50.64.0.5.0. 2 977106.2113 997486.5843 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50.66.0.3.0. 2 977104.7943 997489.4689 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
51.19.6.0.1. 2 977119.2902 997474.611 Pozo_simple S Ninguna NA 6_años_+/-_24_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
51.22.5.0.1. 2 977117.4436 997475.1623 Pozo_simple NA Ninguna NA 4_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
51.31.3.0.1. 2 977111.2775 997464.9021 NA NA Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
51.32.4.0.1. 2 977108.0531 997464.1664 Pozo_con_camara E Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
51.39.0.1.0. 2 977115.5333 997464.035 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
51.6.1.0.1. 2 977115.4173 997480.8702 NA NA Ninguna Indeterminado 3_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2
51.6.1.0.2. 2 977115.4054 997480.8205 NA NA Ninguna Indeterminado NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
51.7.2.0.1. 2 977113.7505 997476.2649 Pozo_simple NA Ninguna NA 9_meses_+/-_3_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52.1.3.0.1. 2 977126.1628 997461.5033 Pozo_simple Otra Huellas_de_poste NA Mayor_de_18_años Adulto Adulto Tardio 2 0 0 0 0 0 0 0 1 1 1 2 1 2 0 0 0 0 0 0
52.16.2.0.1. 2 977113.2428 997451.7755 Pozo_simple S Ninguna NA 4_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52.2.4.0.1. 2 977123.3815 997456.0108 Pozo_con_camara S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52.20.0.1.0. 2 977117.6566 997450.3363 Pozo_con_camara_y_nicho NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52.24.1.0.1. 2 977111.3632 997457.9512 Pozo_simple E Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
53.10.0.1.0. 3 977131.4926 997438.3312 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
53.13.5.0.1. 3 977115.2539 997429.0475 Pozo_con_camara Otra Lajas NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
53.15.1.0.1. 3 977124.078 997433.535 Pozo_con_camara NA Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
53.23.2.0.1. 3 977126.424 997436.678 Pozo_con_camara Otra Escalon NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
53.25.3.0.1. 3 977117.055 997428.5426 Pozo_simple Otra Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
53.27.4.0.1. 3 977130.5531 997437.0537 Pozo_simple E Ninguna NA 8_años_+/-_24_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
53.31.0.2.0. 3 977122.7572 997424.7643 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
54.11.0.6.0. 3 977124.1613 997415.8072 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
54.36,58B.0.1.0. 3 977131.0438 997407.5094 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
54.38.1.0.1. 3 977124.7299 997408.8148 Pozo_simple S Ninguna NA 7_años_+/-_24_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
54.5.2.0.1. 3 977121.528 997419.4867 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
54.58A.0.5.0. 3 977130.0182 997406.1452 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 580
54.68A.0.2.0. 3 977136.3721 997406.8523 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
54.68B.0.3.0. 3 977137.0197 997407.1034 Pozo_simple NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
54.8A.0.4.0. 3 977125.6317 997421.9627 Pozo_con_nicho NA Varias NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
55.14.0.3.0. 3 977135.3007 997384.5304 Pozo_con_camara NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 8 0 0 0 0 1 6
55.16.0.1.0. 3 977132.5964 997388.5278 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
55.22.0.2.0. 3 977133.8981 997401.7971 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
55.23.2.0.1. 3 977137.4011 997389.1641 Pozo_con_camara N Ninguna NA 4_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
55.24.0.4.0. 3 977133.8049 997385.8253 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
56.14.12.0.1. 2 977076.105 997513.5929 NA NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
56.15.1.0.1. 2 977091.287 997516.7249 NA NA Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 3 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 1 0 0
56.20.9.0.1. 2 977085.1387 997526.5386 Pozo_simple Otra Ninguna NA 4_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
56.20.9.0.2. 2 977084.9885 997526.4347 Pozo_simple Otra Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
56.22.5.0.1. 2 977084.4363 997525.4649 Pozo_simple O Ninguna Indeterminado 4_años_+/-_12_meses Subadulto Infantil_I NA 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0
56.23.3.0.1. 2 977080.1417 997514.5509 NA NA Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
56.25.6.0.1. 2 977081.3058 997530.9911 NA Otra Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
56.27.4.0.1. 2 977088.1353 997519.3546 NA Otra Ninguna Masculino Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
56.3.10.0.1. 2 977086.1784 997519.9743 Pozo_con_nicho E Lajas NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
56.33.11.0.1. 2 977075.5862 997525.3387 Pozo_simple S Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
56.35.8.0.1. 2 977086.3893 997527.0481 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
56.9.7.0.1. 2 977079.6253 997525.7163 Pozo_con_camara N Ninguna NA Mayor_de_18_años Adulto Adulto Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
56A.2.1.0.1. 2 977082.4276 997535.3054 Pozo_simple N Ninguna NA 6_años_+/-_24_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
56A.4,5.5.0.1. 2 977080.1061 997539.394 Pozo_simple N Escalon NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
56A.6.2.0.1. 2 977079.7064 997534.9865 Pozo_con_camara N Escalon NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
56A.7.4.0.1. 2 977070.6903 997535.9904 Pozo_con_camara E Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
